user_id,age_group,city_tier,subscription_plan,new_subscription_plan,upgrade_or_not
UIDLC130a5fe915d,18-24,Tier 3,Premium,Basic,0
UIDLC130cfde3777,45+,Tier 2,Free,Basic,1
UIDLC131222d4e7a,25-34,Tier 3,Premium,Basic,0
UIDLC131545fe3b9,35-44,Tier 2,Premium,Basic,0
UIDLC13168f8fc8a,35-44,Tier 1,Basic,Free,0
UIDLC1319bd0b475,35-44,Tier 3,Basic,Free,0
UIDLC131a88966af,18-24,Tier 2,Premium,Basic,0
UIDLC131cb5e7842,18-24,Tier 2,Premium,Free,0
UIDLC131fd6f553b,18-24,Tier 2,Premium,Free,0
UIDLC13250765e89,25-34,Tier 3,Basic,Free,0
UIDLC1326805a32f,45+,Tier 2,Premium,Free,0
UIDLC1326a2c2787,25-34,Tier 3,Basic,Free,0
UIDLC1326f8a284b,18-24,Tier 1,Premium,Free,0
UIDLC132de1f4a87,25-34,Tier 2,Basic,Free,0
UIDLC133257f7a17,18-24,Tier 3,Basic,Free,0
UIDLC133313644b6,18-24,Tier 3,Premium,Free,0
UIDLC1334f6d3d5a,25-34,Tier 1,Premium,Free,0
UIDLC1338320e515,18-24,Tier 2,Basic,Free,0
UIDLC133dce4dfe9,25-34,Tier 3,Basic,Free,0
UIDLC13490d8ef2e,18-24,Tier 3,Premium,Basic,0
UIDLC134ef391873,25-34,Tier 2,Basic,Premium,1
UIDLC1350219a763,35-44,Tier 2,Premium,Free,0
UIDLC13506beb401,18-24,Tier 2,Premium,Basic,0
UIDLC1350e92097f,18-24,Tier 2,Free,Basic,1
UIDLC135433919da,35-44,Tier 2,Premium,Basic,0
UIDLC13584439612,18-24,Tier 1,Basic,Free,0
UIDLC135d15bca2b,18-24,Tier 3,Premium,Free,0
UIDLC136046e8055,35-44,Tier 3,Free,Basic,1
UIDLC136606dfc1f,35-44,Tier 3,Free,Basic,1
UIDLC136661735de,18-24,Tier 1,Free,Basic,1
UIDLC1367883c2b3,18-24,Tier 2,Basic,Free,0
UIDLC136ac36f058,35-44,Tier 2,Basic,Premium,1
UIDLC136c914d433,18-24,Tier 2,Premium,Free,0
UIDLC1370d97b71c,25-34,Tier 2,Free,Basic,1
UIDLC13726271476,35-44,Tier 3,Basic,Free,0
UIDLC1373e0322b3,35-44,Tier 2,Basic,Free,0
UIDLC13771055602,18-24,Tier 2,Basic,Free,0
UIDLC1377577384b,35-44,Tier 3,Basic,Free,0
UIDLC1378febaf0b,45+,Tier 1,Premium,Free,0
UIDLC137bff6a6ea,18-24,Tier 3,Premium,Free,0
UIDLC13805f3cb42,18-24,Tier 2,Basic,Free,0
UIDLC1380feb915d,45+,Tier 2,Basic,Free,0
UIDLC138ef865a37,35-44,Tier 1,Basic,Free,0
UIDLC138fbf1de44,45+,Tier 2,Premium,Free,0
UIDLC1391a6be344,18-24,Tier 3,Basic,Free,0
UIDLC13921ca915d,25-34,Tier 2,Premium,Free,0
UIDLC139816fe975,18-24,Tier 2,Basic,Free,0
UIDLC1398e7a4658,18-24,Tier 2,Premium,Free,0
UIDLC139cba46767,25-34,Tier 2,Basic,Free,0
UIDLC139d68c94dc,18-24,Tier 3,Premium,Free,0
UIDLC139f34ca1e2,45+,Tier 1,Premium,Basic,0
UIDLC13a286849d7,25-34,Tier 1,Basic,Free,0
UIDLC13a49544927,35-44,Tier 1,Basic,Free,0
UIDLC13a63813331,18-24,Tier 1,Premium,Free,0
UIDLC13a715593b1,18-24,Tier 2,Premium,Free,0
UIDLC13a95e4b1e7,25-34,Tier 1,Free,Premium,1
UIDLC13a99aa8c1c,18-24,Tier 2,Basic,Free,0
UIDLC13abc14d0ff,35-44,Tier 1,Premium,Free,0
UIDLC13abe2c0f34,35-44,Tier 1,Premium,Basic,0
UIDLC13b039edbab,25-34,Tier 2,Basic,Free,0
UIDLC13b2bb2cb23,18-24,Tier 1,Premium,Free,0
UIDLC13b3eafe0e1,25-34,Tier 2,Basic,Free,0
UIDLC13b4f0cf8cf,25-34,Tier 2,Basic,Free,0
UIDLC13be1e7ff8a,25-34,Tier 2,Premium,Free,0
UIDLC13c4b59bdd1,25-34,Tier 3,Basic,Premium,1
UIDLC13c54ab34fc,25-34,Tier 1,Free,Basic,1
UIDLC13c95db3c9f,35-44,Tier 2,Basic,Free,0
UIDLC13cae18996b,18-24,Tier 3,Premium,Free,0
UIDLC13d6b90fc29,45+,Tier 1,Free,Basic,1
UIDLC13dbb7d69fa,25-34,Tier 2,Basic,Free,0
UIDLC13df8f40673,45+,Tier 2,Basic,Free,0
UIDLC13dfa9478af,35-44,Tier 2,Free,Basic,1
UIDLC13e0079911b,25-34,Tier 1,Premium,Free,0
UIDLC13e3b7423e9,18-24,Tier 1,Basic,Free,0
UIDLC13e3c8e6c49,18-24,Tier 3,Premium,Free,0
UIDLC13e4a701ca6,18-24,Tier 3,Basic,Free,0
UIDLC13e64de9520,18-24,Tier 3,Basic,Free,0
UIDLC13e750708a6,35-44,Tier 3,Basic,Free,0
UIDLC13eb477e231,35-44,Tier 3,Basic,Free,0
UIDLC13ed036d533,35-44,Tier 2,Basic,Free,0
UIDLC13eddf4e66e,25-34,Tier 3,Premium,Free,0
UIDLC13ee61bdfb6,35-44,Tier 3,Basic,Free,0
UIDLC13f45e43e18,35-44,Tier 2,Premium,Free,0
UIDLC13f62f9b0d6,18-24,Tier 2,Basic,Free,0
UIDLC13f6ea69888,25-34,Tier 1,Basic,Free,0
UIDLC13f7ba6ad33,18-24,Tier 2,Premium,Basic,0
UIDLC1400a8e72df,45+,Tier 3,Premium,Basic,0
UIDLC14029068e0a,25-34,Tier 1,Basic,Free,0
UIDLC14053359429,18-24,Tier 1,Basic,Free,0
UIDLC140637b2234,45+,Tier 3,Basic,Free,0
UIDLC14101227e41,18-24,Tier 1,Premium,Free,0
UIDLC1410a413c1b,18-24,Tier 1,Premium,Free,0
UIDLC141134b378a,18-24,Tier 1,Basic,Free,0
UIDLC14126f1f847,18-24,Tier 3,Basic,Free,0
UIDLC141347ffbff,25-34,Tier 2,Basic,Free,0
UIDLC14155bbdb1b,45+,Tier 2,Basic,Free,0
UIDLC1415b6bf080,45+,Tier 3,Free,Basic,1
UIDLC141f251fa10,35-44,Tier 1,Premium,Basic,0
UIDLC1426e588f03,25-34,Tier 3,Basic,Free,0
UIDLC1429a26bf3f,25-34,Tier 3,Basic,Free,0
UIDLC142b94445a1,45+,Tier 2,Basic,Free,0
UIDLC1430e0446ac,35-44,Tier 3,Basic,Premium,1
UIDLC143b8dd92be,25-34,Tier 2,Premium,Basic,0
UIDLC143bb85e733,18-24,Tier 2,Basic,Free,0
UIDLC143c529cd47,25-34,Tier 1,Premium,Basic,0
UIDLC143d5c62ba6,18-24,Tier 3,Basic,Free,0
UIDLC143e5ce7b36,35-44,Tier 2,Basic,Free,0
UIDLC144157d76d3,18-24,Tier 2,Basic,Free,0
UIDLC1443ef68205,25-34,Tier 1,Basic,Premium,1
UIDLC14459748e2b,45+,Tier 3,Premium,Free,0
UIDLC14473a3579d,25-34,Tier 2,Basic,Free,0
UIDLC1447e7ac4ef,35-44,Tier 1,Premium,Free,0
UIDLC144911712aa,25-34,Tier 2,Basic,Free,0
UIDLC144c9e66fa2,25-34,Tier 2,Basic,Free,0
UIDLC14500eadc6a,25-34,Tier 2,Premium,Free,0
UIDLC1450be41723,45+,Tier 3,Premium,Basic,0
UIDLC1452a87f1cc,18-24,Tier 3,Premium,Free,0
UIDLC14586276a6b,45+,Tier 2,Free,Basic,1
UIDLC1459fd3d370,45+,Tier 2,Premium,Free,0
UIDLC145b7a7ff8b,18-24,Tier 2,Premium,Basic,0
UIDLC145e2018c76,18-24,Tier 3,Premium,Free,0
UIDLC145eae42cb2,18-24,Tier 2,Premium,Free,0
UIDLC1463a468b56,25-34,Tier 1,Basic,Free,0
UIDLC1463da3cae4,25-34,Tier 1,Premium,Free,0
UIDLC146738618ee,35-44,Tier 2,Basic,Premium,1
UIDLC14677b00049,35-44,Tier 1,Basic,Premium,1
UIDLC146e236b499,18-24,Tier 2,Premium,Basic,0
UIDLC14709893bc9,35-44,Tier 2,Basic,Premium,1
UIDLC1473c256852,45+,Tier 1,Premium,Basic,0
UIDLC147626c1804,25-34,Tier 2,Premium,Free,0
UIDLC147729332d4,45+,Tier 2,Premium,Free,0
UIDLC147f341464c,35-44,Tier 2,Premium,Free,0
UIDLC147f4cd2b5f,25-34,Tier 2,Premium,Basic,0
UIDLC1485fbd1be3,18-24,Tier 2,Basic,Premium,1
UIDLC1487b813de9,18-24,Tier 1,Basic,Free,0
UIDLC1487f6f619c,25-34,Tier 2,Free,Basic,1
UIDLC148e6566b8a,25-34,Tier 3,Basic,Premium,1
UIDLC1492412cf14,18-24,Tier 1,Basic,Free,0
UIDLC1493e7b2b57,35-44,Tier 2,Free,Basic,1
UIDLC1495c86fe42,18-24,Tier 3,Basic,Free,0
UIDLC1498923bb41,25-34,Tier 3,Basic,Free,0
UIDLC149ad509120,25-34,Tier 2,Basic,Free,0
UIDLC149b7faf2a6,35-44,Tier 1,Premium,Basic,0
UIDLC149d23d27cf,25-34,Tier 1,Free,Basic,1
UIDLC149d5ee15e3,18-24,Tier 2,Premium,Free,0
UIDLC14a0b8476b5,18-24,Tier 3,Premium,Basic,0
UIDLC14a2f56fb7e,18-24,Tier 2,Premium,Free,0
UIDLC14a4efaac84,35-44,Tier 2,Basic,Premium,1
UIDLC14a5093c64a,18-24,Tier 2,Basic,Free,0
UIDLC14a611c7591,18-24,Tier 3,Premium,Free,0
UIDLC14a9da729e3,45+,Tier 3,Free,Basic,1
UIDLC14ac6d0dc51,35-44,Tier 1,Premium,Free,0
UIDLC14acb65ab0d,18-24,Tier 3,Basic,Free,0
UIDLC14af03f3b9b,25-34,Tier 3,Basic,Free,0
UIDLC14afa149951,18-24,Tier 3,Premium,Basic,0
UIDLC14b07cf2444,18-24,Tier 3,Basic,Free,0
UIDLC14b17d8659c,18-24,Tier 2,Basic,Free,0
UIDLC14b2ddaaf31,35-44,Tier 2,Basic,Free,0
UIDLC14b2f3edeef,18-24,Tier 1,Basic,Free,0
UIDLC14b40aadfa6,25-34,Tier 1,Premium,Free,0
UIDLC14b4105197c,25-34,Tier 1,Premium,Free,0
UIDLC14b54f278c7,45+,Tier 3,Basic,Premium,1
UIDLC14b66d22d00,18-24,Tier 2,Basic,Free,0
UIDLC14b707598f9,18-24,Tier 1,Premium,Free,0
UIDLC14bb65da99f,35-44,Tier 1,Free,Basic,1
UIDLC14be3ad4b5b,35-44,Tier 1,Basic,Free,0
UIDLC14c01ba38d3,45+,Tier 3,Basic,Free,0
UIDLC14c2108bcc0,18-24,Tier 1,Basic,Free,0
UIDLC14c9d8ad956,45+,Tier 2,Free,Basic,1
UIDLC14cc22344dc,18-24,Tier 3,Basic,Free,0
UIDLC14ce2875341,18-24,Tier 1,Premium,Free,0
UIDLC14d0135a544,18-24,Tier 2,Basic,Free,0
UIDLC14d15ef1ba1,18-24,Tier 2,Premium,Free,0
UIDLC14d4ccba3d3,35-44,Tier 1,Free,Basic,1
UIDLC14d518dc170,25-34,Tier 2,Basic,Premium,1
UIDLC14d66b78cdd,25-34,Tier 3,Basic,Free,0
UIDLC14d68c351bc,25-34,Tier 2,Premium,Basic,0
UIDLC14d93ee5587,25-34,Tier 3,Free,Premium,1
UIDLC14dae99bd62,18-24,Tier 1,Premium,Free,0
UIDLC14dfca035ec,45+,Tier 1,Free,Basic,1
UIDLC14e4985aca7,18-24,Tier 2,Premium,Free,0
UIDLC14e4d769134,45+,Tier 2,Free,Premium,1
UIDLC14e67cbc056,18-24,Tier 3,Premium,Basic,0
UIDLC14ec10a05f9,18-24,Tier 2,Basic,Free,0
UIDLC14eeef6bda9,18-24,Tier 1,Basic,Free,0
UIDLC14f02b3ea37,18-24,Tier 2,Premium,Free,0
UIDLC14f2ca9c77f,25-34,Tier 2,Free,Basic,1
UIDLC14f6387450f,25-34,Tier 2,Basic,Premium,1
UIDLC14f80bf4e0b,45+,Tier 2,Basic,Free,0
UIDLC14fae802a33,35-44,Tier 1,Premium,Free,0
UIDLC14fda77f014,25-34,Tier 2,Premium,Free,0
UIDLC15007025f5d,35-44,Tier 2,Basic,Free,0
UIDLC150580112fa,25-34,Tier 2,Premium,Basic,0
UIDLC150970e1736,35-44,Tier 2,Premium,Free,0
UIDLC150aac43430,25-34,Tier 3,Premium,Basic,0
UIDLC150aed03ce2,18-24,Tier 1,Premium,Free,0
UIDLC150b957ffc4,25-34,Tier 1,Basic,Free,0
UIDLC150caf26b84,35-44,Tier 3,Premium,Basic,0
UIDLC1511c2fa6d5,25-34,Tier 1,Free,Basic,1
UIDLC1512d8ece67,45+,Tier 2,Premium,Basic,0
UIDLC1516037b45f,35-44,Tier 3,Basic,Premium,1
UIDLC15178dd0b8f,25-34,Tier 2,Premium,Basic,0
UIDLC1518b74be7e,35-44,Tier 1,Premium,Basic,0
UIDLC1519685e13b,18-24,Tier 1,Premium,Free,0
UIDLC151d9229676,45+,Tier 3,Free,Premium,1
UIDLC1524eeb5987,35-44,Tier 1,Basic,Free,0
UIDLC1526e9850f4,45+,Tier 1,Basic,Premium,1
UIDLC152daa638f9,45+,Tier 2,Premium,Basic,0
UIDLC1537b964aac,25-34,Tier 1,Free,Basic,1
UIDLC1537c0ddb1a,35-44,Tier 3,Premium,Free,0
UIDLC1537fa89b80,45+,Tier 3,Basic,Free,0
UIDLC15382c714bf,35-44,Tier 2,Premium,Basic,0
UIDLC153852c7527,25-34,Tier 1,Premium,Free,0
UIDLC1540357f40b,25-34,Tier 3,Premium,Free,0
UIDLC154286e04f1,35-44,Tier 1,Basic,Premium,1
UIDLC154608d9d78,18-24,Tier 3,Basic,Free,0
UIDLC154727069b7,25-34,Tier 3,Free,Basic,1
UIDLC1547775a39e,35-44,Tier 3,Basic,Premium,1
UIDLC1547f4df6e5,18-24,Tier 1,Premium,Free,0
UIDLC1548cbfb4c2,45+,Tier 2,Basic,Free,0
UIDLC154a338bbba,18-24,Tier 3,Basic,Free,0
UIDLC154d2ece7ad,18-24,Tier 1,Premium,Basic,0
UIDLC155032cf903,35-44,Tier 2,Basic,Free,0
UIDLC1550619a110,35-44,Tier 1,Free,Basic,1
UIDLC1552e8559a2,18-24,Tier 2,Premium,Free,0
UIDLC15535a8bc1c,25-34,Tier 1,Premium,Basic,0
UIDLC1553dc2f8d6,45+,Tier 1,Basic,Premium,1
UIDLC15544302547,25-34,Tier 1,Premium,Free,0
UIDLC155676722d5,45+,Tier 1,Free,Basic,1
UIDLC155bc2f2b06,25-34,Tier 1,Basic,Premium,1
UIDLC155cab23245,25-34,Tier 2,Free,Basic,1
UIDLC15600e808a5,35-44,Tier 1,Premium,Free,0
UIDLC1561c715a7e,35-44,Tier 3,Basic,Free,0
UIDLC156222d4f53,25-34,Tier 1,Basic,Premium,1
UIDLC1565820b402,18-24,Tier 1,Basic,Free,0
UIDLC15679f2f722,45+,Tier 2,Premium,Free,0
UIDLC1569b7af743,35-44,Tier 2,Premium,Free,0
UIDLC156a42d0621,25-34,Tier 1,Free,Premium,1
UIDLC156b264de18,25-34,Tier 3,Free,Basic,1
UIDLC156bca4e0a3,35-44,Tier 1,Free,Basic,1
UIDLC156cdfccde1,18-24,Tier 2,Premium,Free,0
UIDLC1570c983a77,18-24,Tier 1,Basic,Free,0
UIDLC15797feac15,25-34,Tier 3,Premium,Free,0
UIDLC157b1b2db54,18-24,Tier 2,Basic,Free,0
UIDLC157b583f0bf,25-34,Tier 1,Basic,Free,0
UIDLC1580a18e0e9,35-44,Tier 2,Free,Basic,1
UIDLC1581a085ef6,18-24,Tier 3,Basic,Free,0
UIDLC158b1f5cf6d,45+,Tier 2,Premium,Free,0
UIDLC158ef5601e6,18-24,Tier 1,Basic,Free,0
UIDLC1591bfd688d,18-24,Tier 2,Basic,Free,0
UIDLC15941bdbbc5,25-34,Tier 1,Basic,Free,0
UIDLC1598632261c,18-24,Tier 2,Basic,Free,0
UIDLC1599e4991c8,18-24,Tier 3,Basic,Free,0
UIDLC159ba8ab074,35-44,Tier 1,Basic,Free,0
UIDLC159cea1733b,18-24,Tier 3,Premium,Free,0
UIDLC159d71270a3,35-44,Tier 1,Basic,Free,0
UIDLC159d82c4ebb,45+,Tier 3,Basic,Free,0
UIDLC15a6626d177,25-34,Tier 1,Basic,Free,0
UIDLC15a76111f7d,18-24,Tier 2,Basic,Free,0
UIDLC15aae761827,18-24,Tier 3,Premium,Free,0
UIDLC15b025a1d4e,35-44,Tier 3,Premium,Basic,0
UIDLC15b1045e4a9,25-34,Tier 1,Free,Premium,1
UIDLC15b145cc259,25-34,Tier 1,Free,Basic,1
UIDLC15b33401858,18-24,Tier 1,Premium,Basic,0
UIDLC15b716d871b,18-24,Tier 2,Basic,Free,0
UIDLC15ba903482a,25-34,Tier 2,Basic,Free,0
UIDLC15bc15b6be0,18-24,Tier 3,Premium,Free,0
UIDLC15bd89d0073,18-24,Tier 1,Premium,Free,0
UIDLC15be91b9671,18-24,Tier 1,Basic,Free,0
UIDLC15bf4af855d,35-44,Tier 2,Premium,Free,0
UIDLC15c4a874aab,25-34,Tier 3,Premium,Free,0
UIDLC15c726b580b,18-24,Tier 2,Free,Premium,1
UIDLC15ca29b11b1,25-34,Tier 1,Premium,Basic,0
UIDLC15cee28adc7,18-24,Tier 1,Premium,Basic,0
UIDLC15cefddf5c6,45+,Tier 1,Premium,Free,0
UIDLC15cf4512caa,35-44,Tier 1,Basic,Free,0
UIDLC15d0c80445c,25-34,Tier 3,Basic,Free,0
UIDLC15d2a47b8e7,18-24,Tier 3,Premium,Free,0
UIDLC15d348612c8,18-24,Tier 2,Premium,Free,0
UIDLC15d5532549c,35-44,Tier 3,Basic,Free,0
UIDLC15d68f41dd3,18-24,Tier 1,Premium,Free,0
UIDLC15d9b072433,18-24,Tier 2,Basic,Free,0
UIDLC15db433140b,25-34,Tier 1,Premium,Free,0
UIDLC15dbd61b2f8,45+,Tier 2,Premium,Free,0
UIDLC15dcf23e97d,18-24,Tier 1,Basic,Free,0
UIDLC15e0bdf02e4,25-34,Tier 2,Basic,Free,0
UIDLC15e62257c78,18-24,Tier 3,Premium,Free,0
UIDLC15e6266f6f4,18-24,Tier 1,Premium,Free,0
UIDLC15e7ca7a561,35-44,Tier 2,Basic,Free,0
UIDLC15ea49ccef9,18-24,Tier 2,Premium,Free,0
UIDLC15f11f75326,25-34,Tier 1,Premium,Free,0
UIDLC15f2e2e6b06,25-34,Tier 2,Premium,Free,0
UIDLC15f5998dd9c,25-34,Tier 1,Premium,Basic,0
UIDLC15f8ffb7670,25-34,Tier 2,Basic,Free,0
UIDLC15f99789e74,18-24,Tier 2,Premium,Free,0
UIDLC15fad530ade,25-34,Tier 2,Basic,Free,0
UIDLC15fc44c0e07,18-24,Tier 2,Basic,Free,0
UIDLC15ffebd1ec4,18-24,Tier 1,Premium,Free,0
UIDLC16023576a24,35-44,Tier 2,Basic,Free,0
UIDLC1605ea94739,18-24,Tier 1,Basic,Free,0
UIDLC160c1b6cbf9,18-24,Tier 1,Premium,Basic,0
UIDLC160c42f7bf4,35-44,Tier 3,Basic,Free,0
UIDLC160d4b93271,35-44,Tier 3,Basic,Free,0
UIDLC160f07c9091,45+,Tier 1,Premium,Free,0
UIDLC16100edd5b0,25-34,Tier 1,Basic,Free,0
UIDLC16101561daf,45+,Tier 2,Premium,Free,0
UIDLC1610dbc8338,18-24,Tier 2,Basic,Free,0
UIDLC1610ffa1c47,18-24,Tier 2,Basic,Free,0
UIDLC161342354d2,18-24,Tier 2,Basic,Free,0
UIDLC1616a89575b,25-34,Tier 3,Premium,Free,0
UIDLC1617ba7b152,35-44,Tier 2,Basic,Premium,1
UIDLC161a07ce9ef,35-44,Tier 2,Premium,Free,0
UIDLC161acce6e73,18-24,Tier 3,Premium,Free,0
UIDLC161fcfbe66f,18-24,Tier 1,Premium,Free,0
UIDLC162a40706af,18-24,Tier 3,Premium,Basic,0
UIDLC162d966712c,25-34,Tier 3,Basic,Free,0
UIDLC1631f367666,25-34,Tier 3,Basic,Free,0
UIDLC163294b67d2,25-34,Tier 1,Premium,Free,0
UIDLC1632b19e9a9,18-24,Tier 2,Premium,Free,0
UIDLC1632d786aa8,35-44,Tier 2,Basic,Free,0
UIDLC16363d61cc7,25-34,Tier 3,Premium,Basic,0
UIDLC16384459b60,18-24,Tier 1,Basic,Free,0
UIDLC1638c94db90,18-24,Tier 1,Premium,Free,0
UIDLC163bbcc20c6,35-44,Tier 1,Free,Basic,1
UIDLC16412ed8899,25-34,Tier 3,Basic,Free,0
UIDLC1642392932c,35-44,Tier 3,Basic,Free,0
UIDLC16489d45edd,25-34,Tier 2,Premium,Free,0
UIDLC164916d6fed,18-24,Tier 2,Premium,Free,0
UIDLC164a65cad5f,25-34,Tier 2,Premium,Free,0
UIDLC164cf830d8a,45+,Tier 2,Free,Premium,1
UIDLC164e076d170,35-44,Tier 1,Basic,Free,0
UIDLC165065a4330,35-44,Tier 2,Basic,Premium,1
UIDLC1651f1de95e,18-24,Tier 2,Basic,Free,0
UIDLC1652798a8de,25-34,Tier 3,Basic,Free,0
UIDLC1655d9dbc4e,35-44,Tier 1,Basic,Free,0
UIDLC165943d6271,35-44,Tier 2,Premium,Free,0
UIDLC165cc15b6de,18-24,Tier 1,Basic,Free,0
UIDLC165d1ed3d9e,25-34,Tier 1,Basic,Free,0
UIDLC165e23991e7,18-24,Tier 1,Premium,Free,0
UIDLC16646cd3af2,35-44,Tier 2,Free,Basic,1
UIDLC16676a1b7c2,18-24,Tier 2,Premium,Free,0
UIDLC1669e2dca4b,25-34,Tier 3,Basic,Premium,1
UIDLC166f759d148,45+,Tier 2,Premium,Free,0
UIDLC166f9a35884,25-34,Tier 2,Basic,Free,0
UIDLC16715075bb1,18-24,Tier 3,Basic,Free,0
UIDLC1671b66e82b,25-34,Tier 1,Premium,Free,0
UIDLC167491b1668,25-34,Tier 2,Basic,Free,0
UIDLC167ba2b9d28,18-24,Tier 1,Basic,Free,0
UIDLC167d571a10b,25-34,Tier 1,Basic,Free,0
UIDLC167d58d2255,18-24,Tier 3,Premium,Free,0
UIDLC167dd7619ec,18-24,Tier 1,Premium,Free,0
UIDLC167e20707ff,35-44,Tier 2,Basic,Premium,1
UIDLC167f4015514,25-34,Tier 1,Premium,Free,0
UIDLC16809c813ef,18-24,Tier 2,Premium,Basic,0
UIDLC1680c67cb8f,25-34,Tier 2,Premium,Basic,0
UIDLC168177a9efb,25-34,Tier 1,Premium,Basic,0
UIDLC1682b0edabf,18-24,Tier 1,Basic,Premium,1
UIDLC1684bb0f9bf,45+,Tier 3,Premium,Free,0
UIDLC1686d7a3e96,45+,Tier 2,Basic,Free,0
UIDLC16877591773,45+,Tier 1,Premium,Free,0
UIDLC168c01687f0,25-34,Tier 3,Premium,Free,0
UIDLC168d66d0485,35-44,Tier 2,Premium,Basic,0
UIDLC168ec10f70d,35-44,Tier 2,Premium,Free,0
UIDLC168f0c9e8b2,18-24,Tier 3,Basic,Free,0
UIDLC1692ae6b000,18-24,Tier 3,Basic,Free,0
UIDLC16995638e51,35-44,Tier 1,Basic,Free,0
UIDLC169bfeb87fd,18-24,Tier 1,Basic,Free,0
UIDLC169f7cc2494,35-44,Tier 3,Basic,Free,0
UIDLC16a14984a80,25-34,Tier 3,Premium,Free,0
UIDLC16a2d954e48,25-34,Tier 2,Premium,Basic,0
UIDLC16a5f90dffa,18-24,Tier 1,Free,Basic,1
UIDLC16a68be16fc,25-34,Tier 3,Basic,Free,0
UIDLC16a7449c386,25-34,Tier 3,Free,Premium,1
UIDLC16a7a4308c0,18-24,Tier 2,Premium,Free,0
UIDLC16ada338049,45+,Tier 3,Basic,Free,0
UIDLC16b1f3e0d3e,18-24,Tier 2,Premium,Basic,0
UIDLC16b250a561e,18-24,Tier 1,Basic,Free,0
UIDLC16b3b9aeb12,18-24,Tier 1,Premium,Free,0
UIDLC16b5158565d,25-34,Tier 3,Premium,Free,0
UIDLC16c2a457add,25-34,Tier 2,Premium,Free,0
UIDLC16c465bebe3,25-34,Tier 1,Basic,Free,0
UIDLC16c60b35739,18-24,Tier 3,Basic,Free,0
UIDLC16d1d8d6ef8,18-24,Tier 2,Premium,Basic,0
UIDLC16d5005ba54,35-44,Tier 2,Premium,Free,0
UIDLC16dcda7941d,45+,Tier 1,Free,Basic,1
UIDLC16dee20fb8e,45+,Tier 1,Premium,Basic,0
UIDLC16e02556ba6,25-34,Tier 2,Premium,Free,0
UIDLC16e681ddaba,35-44,Tier 3,Premium,Free,0
UIDLC16e68b39de6,25-34,Tier 2,Premium,Free,0
UIDLC16e85c0b1e8,35-44,Tier 1,Free,Premium,1
UIDLC16ea59bd59c,25-34,Tier 3,Free,Basic,1
UIDLC16ebd0d46f0,45+,Tier 1,Basic,Free,0
UIDLC16ee27390a2,35-44,Tier 1,Premium,Free,0
UIDLC16f1035982d,18-24,Tier 2,Premium,Basic,0
UIDLC16f3bf56bbb,35-44,Tier 1,Premium,Basic,0
UIDLC16f45301fbc,18-24,Tier 2,Basic,Free,0
UIDLC16f57da4603,25-34,Tier 3,Basic,Free,0
UIDLC16f7e14f414,18-24,Tier 2,Premium,Free,0
UIDLC16fdbcd6e87,25-34,Tier 3,Basic,Free,0
UIDLC16ffb22b8e2,18-24,Tier 1,Basic,Free,0
UIDLC1706590b6ae,45+,Tier 1,Free,Basic,1
UIDLC170b2b1d140,35-44,Tier 1,Premium,Basic,0
UIDLC170b3d66d9a,45+,Tier 2,Basic,Free,0
UIDLC170faf2fca4,35-44,Tier 3,Basic,Free,0
UIDLC17104dda2c7,18-24,Tier 1,Premium,Free,0
UIDLC17106706da3,25-34,Tier 3,Basic,Premium,1
UIDLC17167984d59,18-24,Tier 3,Basic,Free,0
UIDLC171707e5c5d,25-34,Tier 2,Basic,Free,0
UIDLC171babdf556,18-24,Tier 1,Premium,Free,0
UIDLC171f11c9d26,25-34,Tier 1,Premium,Basic,0
UIDLC171f1628687,25-34,Tier 1,Free,Basic,1
UIDLC1720ce47db8,35-44,Tier 3,Basic,Free,0
UIDLC1726e62bd97,25-34,Tier 2,Basic,Free,0
UIDLC172a4dd33d2,18-24,Tier 2,Basic,Free,0
UIDLC172a8d88a74,18-24,Tier 3,Premium,Free,0
UIDLC173035ac2ed,35-44,Tier 1,Premium,Free,0
UIDLC1731dfe6d27,35-44,Tier 2,Basic,Free,0
UIDLC1732d1dae14,45+,Tier 1,Free,Basic,1
UIDLC17376ba4a80,35-44,Tier 1,Free,Basic,1
UIDLC17389a2790c,25-34,Tier 2,Basic,Free,0
UIDLC1743a3624c5,18-24,Tier 2,Basic,Free,0
UIDLC1747daa8a9e,45+,Tier 2,Basic,Free,0
UIDLC17482db79c8,18-24,Tier 3,Basic,Free,0
UIDLC174aa2ac697,18-24,Tier 3,Basic,Free,0
UIDLC174b0057d9e,35-44,Tier 1,Free,Basic,1
UIDLC174cc17d82a,25-34,Tier 1,Basic,Free,0
UIDLC174fd04797f,25-34,Tier 1,Premium,Basic,0
UIDLC1754bb76a19,18-24,Tier 2,Basic,Free,0
UIDLC175812f6a49,35-44,Tier 3,Basic,Free,0
UIDLC1759734c494,25-34,Tier 3,Premium,Free,0
UIDLC175b4076381,18-24,Tier 2,Premium,Free,0
UIDLC175c9e665b4,18-24,Tier 3,Premium,Free,0
UIDLC175d64b20b6,18-24,Tier 1,Premium,Free,0
UIDLC175f8e56039,35-44,Tier 1,Basic,Free,0
UIDLC17631d00a4a,35-44,Tier 2,Premium,Free,0
UIDLC176335c9e72,35-44,Tier 1,Basic,Free,0
UIDLC1764192ebbb,18-24,Tier 2,Free,Basic,1
UIDLC1764299f02b,25-34,Tier 1,Premium,Free,0
